680	38.7792368	-77.2396912	725	1210	1792	2385	2.471724138	1.97107438
682	38.9807303	-77.0937861	600	1425	1495	3275	2.491666667	2.298245614
684	38.9205752	-77.0314895	460	1692	2043	8142	4.441304348	4.812056738
685	38.9534516	-76.9226941	698	1197	1095	1795	1.568767908	1.499582289
688	38.7668422	-76.9884053	717	1053	1225	2341	1.708507671	2.22317189
690	38.921098	-77.032083	512	1601	2253	16355	4.400390625	10.21549032
694	39.1546382	-77.0618448	755	1260	1665	3100	2.205298013	2.46031746
698	38.8831878	-76.9825603	350	350	1050	1050	3	3
699	38.9935914	-77.023434	369	1085	1270	2085	3.441734417	1.921658986
701	39.6381517	-77.7335178	600	1400	675	895	1.125	0.639285714
703	38.924913	-77.057193	450	937	1750	3150	3.888888889	3.361792956
704	38.649962	-77.255472	450	1000	1065	1573	2.366666667	1.573
705	39.0623177	-77.1293995	714	1328	1424	2149	1.994397759	1.618222892
707	38.881065	-76.99887	975	975	2750	2750	2.820512821	2.820512821
708	38.89778	-77.0812664	750	850	1550	1595	2.066666667	1.876470588
710	39.155382	-78.1833993	735	1146	855	1400	1.163265306	1.221640489
711	38.9243579	-77.0356546	500	725	2050	2050	4.1	2.827586207
713	39.0911649	-77.0713496	737	1316	1233	2170	1.672998643	1.64893617
716	39.089975	-76.8496	754	1285	1235	1585	1.637931034	1.233463035
718	38.98862	-77.03132	460	964	775	1300	1.684782609	1.348547718
719	38.8971249	-77.0453525	315	643	1550	2100	4.920634921	3.265940902
722	38.5897582	-77.2924191	588	944	775	1195	1.318027211	1.265889831
725	38.9573201	-76.9247708	700	1200	995	1690	1.421428571	1.408333333
726	38.876727	-77.198423	475	779	1025	1415	2.157894737	1.816431322
728	39.009462	-76.982241	545	720	693	693	1.271559633	0.9625
729	38.6044218	-77.1696895	1770	2388	2099	2700	1.185875706	1.130653266
730	38.979363	-77.092736	820	900	1725	2075	2.103658537	2.305555556
734	38.99448	-77.024579	576	1023	568	1900	0.986111111	1.857282502
736	38.883238	-77.404966	718	1132	1469	5053	2.045961003	4.463780919
738	39.5029641	-77.9366308	975	1259	875	1025	0.897435897	0.814138205
740	38.8291909	-77.2093744	808	2126	1060	1626	1.311881188	0.764816557
741	39.2311481	-77.2500198	884	1480	1499	2245	1.695701357	1.516891892
743	39.4142682	-77.9188042	675	695	464	494	0.687407407	0.710791367
745	38.9129161	-77.0230839	574	789	1775	2550	3.092334495	3.231939163
747	38.957427	-76.868202	745	1150	1198	1639	1.608053691	1.425217391
748	38.889271	-77.076782	510	985	1183	1719	2.319607843	1.745177665
749	38.358103	-77.050769	1000	1320	949	1069	0.949	0.809848485
752	38.897617	-76.841249	634	895	1121	1148	1.768138801	1.282681564
753	38.9737372	-76.9612768	763	921	1225	1495	1.605504587	1.623235613
754	38.831838	-76.945924	551	960	1085	1339	1.969147005	1.394791667
755	38.7113174	-77.2144119	711	1226	1696	3265	2.385372714	2.663132137
756	38.9015378	-77.0348723	319	2184	1809	8529	5.670846395	3.90521978
757	38.9235279	-77.0262727	500	1000	1224	1224	2.448	1.224
758	38.961198	-77.032905	350	1228	1026	2110	2.931428571	1.718241042
759	38.8573	-77.10977	452	1203	1240	1714	2.743362832	1.424771405
761	38.885791	-77.092647	615	1505	2095	5140	3.406504065	3.415282392
762	38.9183322	-77.0348263	500	690	1725	1725	3.45	2.5
763	39.065447	-77.1129441	754	1004	1150	1360	1.525198939	1.354581673
764	38.832386	-77.111222	391	1250	975	2890	2.493606138	2.312
766	38.8554498	-76.9388127	660	1275	1006	1671	1.524242424	1.310588235
767	38.804201	-77.080553	694	1287	1648	5047	2.374639769	3.921522922
768	39.144027	-77.173881	712	1302	1170	1850	1.643258427	1.420890937
769	38.8382362	-77.1049445	601	1417	1465	3385	2.437603993	2.388849682
770	38.99716	-77.028648	464	929	1516	2397	3.267241379	2.580193757
772	39.107553	-77.533194	900	1052	1400	1690	1.555555556	1.606463878
773	38.871128	-76.9682	750	1000	1075	1275	1.433333333	1.275
776	38.9002074	-76.9525178	682	1016	890	890	1.304985337	0.875984252
779	39.0882172	-77.1541353	346	1000	890	1489	2.572254335	1.489
781	38.9602	-76.980489	530	1132	1275	1515	2.405660377	1.338339223
783	39.422271	-77.451968	794	1280	1205	2065	1.517632242	1.61328125
784	38.9093506	-77.0221858	536	658	1179	1179	2.199626866	1.791793313
786	38.7483756	-77.4762647	627	1513	1190	1845	1.897926635	1.219431593
787	38.8249137	-77.0075067	1500	1500	1994	1994	1.329333333	1.329333333
789	38.999886	-77.048106	953	1010	1560	1815	1.636935992	1.797029703
793	39.163036	-77.2052259	468	1276	1119	3511	2.391025641	2.751567398
794	38.622243	-76.884489	964	1220	1440	1667	1.493775934	1.366393443
795	39.4852318	-77.9601267	500	500	579	651	1.158	1.302
798	38.8623704	-77.0560371	526	2820	1569	7239	2.982889734	2.567021277
801	38.9022729	-77.0166932	544	1215	2180	4697	4.007352941	3.865843621
803	38.9754874	-77.0264459	457	1036	1250	1600	2.735229759	1.544401544
804	38.923764	-77.036851	389	457	1495	1585	3.843187661	3.468271335
806	39.4701871	-77.9459878	1025	1025	850	900	0.829268293	0.87804878
807	39.000091	-76.879381	725	842	1175	1275	1.620689655	1.514251781
815	38.8678777	-77.2623694	625	1047	1350	2025	2.16	1.934097421
820	38.246973	-76.456194	720	1272	1004	1962	1.394444444	1.54245283
822	38.898768	-76.8091798	675	1001	1465	2060	2.17037037	2.057942058
823	38.840743	-77.316914	477	998	1234	2374	2.587002096	2.378757515
824	38.6194712	-76.9652886	1050	1050	1530	2090	1.457142857	1.99047619
825	38.883696	-77.173996	536	1274	1704	4895	3.179104478	3.842229199
827	38.91601	-77.031652	350	600	2150	3400	6.142857143	5.666666667
828	38.998847	-76.990574	728	1310	955	1695	1.311813187	1.29389313
829	39.036281	-77.385719	768	1227	1240	1800	1.614583333	1.466992665
831	38.921635	-77.039987	340	550	1569	1882	4.614705882	3.421818182
834	38.9583831	-77.4194994	551	1154	1419	2625	2.575317604	2.274696707
835	38.8865744	-77.0976817	580	1605	2010	4720	3.465517241	2.940809969
836	38.826244	-76.948684	660	1080	1080	2507	1.636363636	2.321296296
837	38.8895706	-77.0860386	564	1240	2222	2410	3.939716312	1.943548387
838	38.8838242	-77.1090534	520	1008	1600	2700	3.076923077	2.678571429
840	38.9302328	-77.2276781	740	1610	2246	5873	3.035135135	3.647826087
841	38.9565783	-77.0712056	625	1300	1400	2300	2.24	1.769230769
842	39.624287	-77.6644716	750	950	719	889	0.958666667	0.935789474
843	38.9209622	-77.0247609	427	1368	2150	3935	5.035128806	2.876461988
844	38.9697172	-77.0338952	750	1000	1275	1275	1.7	1.275
847	38.960809	-76.9011324	750	950	930	1140	1.24	1.2
848	38.9030149	-77.0086498	368	448	1159	1256	3.149456522	2.803571429
849	39.0495873	-77.1166781	647	1585	1370	4459	2.117465224	2.813249211
851	38.9087946	-77.0866889	700	1200	1495	2000	2.135714286	1.666666667
854	38.923814	-76.997493	451	1177	1020	2623	2.261640798	2.228547154
855	38.242576	-76.523809	683	870	635	919	0.929721816	1.056321839
856	38.8067521	-76.9582771	540	540	647	647	1.198148148	1.198148148
857	38.9289558	-77.0553628	236	1876	1800	6085	7.627118644	3.243603412
859	38.8783508	-77.1118536	588	2263	2130	3895	3.62244898	1.721166593
860	38.9064489	-77.0461523	440	1100	2100	4500	4.772727273	4.090909091
862	38.8623502	-77.3683418	500	1179	1450	2362	2.9	2.003392706
867	38.956444	-76.923656	430	1050	940	1518	2.186046512	1.445714286
868	38.992681	-77.023266	613	1043	1093	1093	1.783034258	1.047938639
869	38.649303	-76.8955441	715	2134	1377	2318	1.925874126	1.086223055
870	38.8798797	-77.11576	517	1063	1020	1667	1.972920696	1.568203198
871	38.9494888	-77.0793402	300	860	1675	3304	5.583333333	3.841860465
874	38.9908991	-77.0974617	448	2519	1665	7700	3.716517857	3.056768559
876	38.8176243	-77.1373263	710	1196	1549	2640	2.181690141	2.20735786
879	38.762749	-77.5027039	759	1322	1421	2658	1.872200264	2.010590015
881	38.8625682	-77.3665248	473	1632	1329	2299	2.809725159	1.40870098
882	38.948897	-77.006774	600	700	1195	1195	1.991666667	1.707142857
884	38.895432	-76.994122	800	950	1395	1395	1.74375	1.468421053
885	38.8365575	-77.4195632	680	1214	1318	5389	1.938235294	4.439044481
886	39.151268	-77.191875	667	1685	1335	2892	2.00149925	1.716320475
887	39.0234808	-76.926563	649	1489	1379	2689	2.124807396	1.805910007
889	38.9663595	-76.9613006	577	1445	1520	2860	2.634315425	1.979238754
890	38.8279668	-76.993507	540	990	1005	1776	1.861111111	1.793939394
891	39.1182161	-77.1688031	615	1196	1575	2615	2.56097561	2.186454849
892	38.865242	-77.366666	577	1126	1567	2675	2.715771231	2.375666075
893	38.923134	-77.02941	350	750	1325	1450	3.785714286	1.933333333
895	38.9678163	-77.0330065	400	975	900	1140	2.25	1.169230769
899	39.012317	-77.376502	872	1101	1273	1720	1.459862385	1.562216167
902	38.919997	-76.860745	700	1200	995	1650	1.421428571	1.375
903	39.07329	-77.11285	627	1105	1100	2020	1.754385965	1.828054299
904	38.8915013	-76.9173968	542	1777	1500	1500	2.767527675	0.844119302
905	38.926361	-77.0423435	655	1026	1748	3364	2.66870229	3.278752437
907	39.109454	-76.857702	600	1000	915	1085	1.525	1.085
908	38.997475	-77.031253	294	1432	973	1885	3.30952381	1.316340782
909	39.4252381	-77.4629539	717	939	850	1200	1.185495119	1.277955272
910	38.955777	-77.42142	800	1256	1556	1992	1.945	1.585987261
911	38.995344	-77.001909	750	1100	956	1369	1.274666667	1.244545455
912	38.9338709	-76.9589742	529	1051	975	1295	1.843100189	1.232159848
915	38.85963	-76.99199	609	622	846	1051	1.389162562	1.689710611
916	38.8624222	-77.0547402	534	1581	1849	4899	3.462546816	3.098671727
917	38.887499	-77.091999	547	1830	2305	3695	4.213893967	2.019125683
919	38.941493	-76.9163	480	1300	1100	1845	2.291666667	1.419230769
920	38.872039	-76.8956852	656	851	939	1129	1.431402439	1.326674501
922	39.0207109	-77.0449961	500	920	1550	1550	3.1	1.684782609
924	38.887213	-76.930852	400	1200	1225	1650	3.0625	1.375
926	38.878793	-77.0054639	492	1328	1707	3235	3.469512195	2.435993976
929	38.835444	-76.961825	400	1050	897	1298	2.2425	1.236190476
930	38.997338	-77.034375	495	1257	1498	3963	3.026262626	3.15274463
931	38.9872394	-76.9825487	650	875	1127	1754	1.733846154	2.004571429
932	38.9933762	-77.0109928	600	1100	1265	1265	2.108333333	1.15
933	38.965588	-77.000315	576	665	995	1240	1.727430556	1.864661654
934	39.6409855	-77.7215039	175	686	500	715	2.857142857	1.042274052
935	38.7131941	-77.8032166	636	970	920	1040	1.446540881	1.072164948
936	39.09617	-77.19349	674	1334	1555	4100	2.307121662	3.073463268
937	38.8565108	-77.1121399	628	1279	1240	1714	1.974522293	1.340109461
940	38.8049803	-77.1333271	530	1384	1465	2800	2.764150943	2.023121387
944	38.8728144	-77.2687971	628	1434	1461	5592	2.326433121	3.89958159
945	38.9631945	-77.0347682	529	926	1100	1100	2.079395085	1.187904968
947	38.84969	-77.08433	636	1000	1239	1519	1.948113208	1.519
948	38.8901159	-76.9448808	648	785	860	1430	1.327160494	1.821656051
951	38.9104731	-77.0222059	546	1200	1683	4506	3.082417582	3.755
952	39.0378142	-77.0498721	440	822	1435	2067	3.261363636	2.51459854
953	38.8605674	-77.0926222	495	1385	1640	2900	3.313131313	2.093862816
956	39.6656296	-77.6953443	1485	1485	975	1005	0.656565657	0.676767677
960	38.8754572	-77.3094523	761	1767	1697	2721	2.229960578	1.539898132
961	38.885187	-76.995255	645	2300	2738	12400	4.24496124	5.391304348
962	38.781148	-77.080329	800	1375	1365	1960	1.70625	1.425454545
963	38.861411	-76.949064	500	1080	818	1540	1.636	1.425925926
964	38.841281	-76.938108	917	1450	1105	2640	1.205016358	1.820689655
966	38.8422802	-77.0858782	630	2479	1995	5025	3.166666667	2.027027027
968	38.8654586	-77.2032949	500	750	961	1496	1.922	1.994666667
969	38.9527551	-76.960225	700	1000	1150	1550	1.642857143	1.55
970	38.9577203	-77.361099	537	1551	1739	6493	3.238361266	4.186331399
971	38.8786957	-77.2302351	519	1348	1584	3559	3.052023121	2.640207715
972	38.8901083	-77.0018476	800	800	2595	2595	3.24375	3.24375
975	38.251604	-76.481084	756	1012	1085	1279	1.435185185	1.263833992
977	39.62711	-77.665703	643	1500	801	1031	1.245723173	0.687333333
978	38.9879173	-76.984764	565	715	1222	1590	2.162831858	2.223776224
980	39.0071263	-76.976897	610	1192	1125	1805	1.844262295	1.514261745
982	39.054556	-77.049837	696	1077	1240	1712	1.781609195	1.589600743
984	38.9038711	-77.0158682	401	1125	1713	3964	4.271820449	3.523555556
985	39.2007329	-78.1576028	800	1000	750	750	0.9375	0.75
991	39.5000275	-77.9451844	625	1550	795	1545	1.272	0.996774194
992	38.9264753	-77.0403775	375	550	1625	1695	4.333333333	3.081818182
994	38.9123561	-77.0327267	360	1600	1070	1344	2.972222222	0.84
995	38.9503332	-77.3955021	539	1214	1570	2620	2.912801484	2.15815486
996	38.9189549	-77.0353584	450	740	1549	2349	3.442222222	3.174324324
999	38.339626	-77.061093	560	560	765	765	1.366071429	1.366071429
1004	38.648276	-77.254781	622	965	1245	2025	2.001607717	2.098445596
1005	38.942698	-77.013497	460	750	1100	1100	2.391304348	1.466666667
1007	38.7703774	-76.982636	683	1372	1575	1575	2.306002928	1.147959184
1011	39.15573	-77.19346	769	1164	1439	7999	1.871261378	6.871993127
1012	39.4494663	-77.3962436	615	1512	1288	2962	2.094308943	1.958994709
1013	38.993332	-76.984904	650	712	1065	1065	1.638461538	1.495786517
1015	38.906747	-77.048344	340	1564	2170	7500	6.382352941	4.795396419
1016	39.1082455	-77.5474565	680	925	1050	2360	1.544117647	2.551351351
1017	38.821016	-77.124565	952	1596	1605	2175	1.68592437	1.362781955
1018	38.982991	-77.0249571	455	1140	1495	1900	3.285714286	1.666666667
1019	38.892034	-77.082264	644	3073	2188	8688	3.397515528	2.827204686
1021	38.9495226	-77.067275	503	1000	1525	2420	3.031809145	2.42
1023	38.9681862	-77.3897695	717	1100	1395	1595	1.945606695	1.45
1024	39.091388	-76.8459236	594	1303	1008	1820	1.696969697	1.396776669
1028	38.9213148	-77.0332227	750	1200	1355	1355	1.806666667	1.129166667
1030	38.8242254	-76.9139849	834	1625	1736	3627	2.081534772	2.232
1031	38.849837	-77.354718	718	1137	1579	2308	2.199164345	2.029903254
1032	38.9034956	-77.0518338	900	2600	3785	4085	4.205555556	1.571153846
1033	38.9039384	-77.0481286	514	1270	1725	4200	3.356031128	3.307086614
1035	39.0981006	-76.8564505	450	1000	1119	1339	2.486666667	1.339
1037	38.8808334	-77.1096976	400	1215	1841	2882	4.6025	2.372016461
1039	38.893128	-77.075293	450	450	1550	1550	3.444444444	3.444444444
1040	39.0001649	-76.9971949	750	900	960	1489	1.28	1.654444444
1041	38.8986755	-76.9506	403	1139	1140	1628	2.828784119	1.429323968
1042	38.871162	-76.887329	670	1082	1225	2225	1.828358209	2.056377079
1045	38.2374783	-76.460911	576	1152	478	1250	0.829861111	1.085069444
1046	38.759739	-77.149549	788	1148	1599	2199	2.029187817	1.915505226
1047	38.946915	-77.064658	521	1411	2130	7585	4.088291747	5.375620128
1049	39.1617071	-77.2193315	725	1152	1209	1923	1.667586207	1.669270833
1050	38.961605	-77.106383	689	2332	1615	4484	2.343976778	1.922813036
1051	38.9193056	-77.0703288	625	1080	1650	2995	2.64	2.773148148
1053	38.9634374	-77.0874195	479	1359	1664	3209	3.473903967	2.36129507
1054	38.8711205	-77.0068497	532	1269	1983	5497	3.727443609	4.331757289
1056	38.706972	-77.207379	765	1200	1245	2306	1.62745098	1.921666667
1057	39.014932	-77.508955	806	1538	1438	4191	1.784119107	2.72496749
1058	38.7805896	-77.5322623	853	1317	1395	2171	1.635404455	1.648443432
1059	38.9601667	-77.0723738	450	1150	1195	1495	2.655555556	1.3
1060	38.9680973	-77.7472464	713	1020	680	1005	0.95371669	0.985294118
1064	38.8641495	-77.0843289	620	1448	1570	5185	2.532258065	3.580801105
1065	38.817492	-77.056816	650	802	1325	1575	2.038461538	1.963840399
1066	38.9496844	-77.4025928	588	1232	1521	2884	2.586734694	2.340909091
1067	38.923611	-77.034966	375	1100	1475	1825	3.933333333	1.659090909
1069	38.9932029	-77.0989122	850	1200	1595	1725	1.876470588	1.4375
1071	38.9634035	-77.3496201	866	1376	1445	3245	1.668591224	2.358284884
1073	38.874335	-77.000846	385	1291	1825	6776	4.74025974	5.248644462
1074	38.625681	-76.935465	1003	1003	1310	1630	1.306081755	1.625124626
1076	38.9059494	-77.0504335	740	1330	2350	3850	3.175675676	2.894736842
1077	39.1692548	-77.1755653	733	1064	983	1444	1.34106412	1.357142857
1078	38.244424	-77.515766	450	1075	969	1687	2.153333333	1.569302326
1079	38.864836	-77.200871	396	1100	1340	3670	3.383838384	3.336363636
1080	38.8963176	-77.1219902	734	3385	2075	5970	2.826975477	1.76366322
1081	39.0872824	-77.0752592	804	1181	1300	2582	1.616915423	2.186282811
1083	38.901541	-76.929201	500	758	955	1155	1.91	1.523746702
1084	38.706136	-76.534739	1000	1250	1095	1095	1.095	0.876
1085	38.939753	-76.931659	520	900	1000	1395	1.923076923	1.55
1088	38.9333107	-77.0576871	300	800	1650	1975	5.5	2.46875
1090	38.908484	-77.03417	491	820	500	6034	1.018329939	7.358536585
1091	38.8868243	-77.0942414	414	1356	1900	4155	4.589371981	3.064159292
1092	38.640517	-77.269682	995	1181	1339	1499	1.345728643	1.269263336
1093	38.8630853	-76.8951268	750	1313	900	1360	1.2	1.035795887
1094	38.8964497	-77.0105995	425	540	1545	1730	3.635294118	3.203703704
1101	39.1428396	-77.2020926	606	865	983	1170	1.622112211	1.352601156
1102	38.8991217	-76.9331322	646	1266	970	1460	1.501547988	1.153238547
1103	39.1770005	-77.2355805	600	1600	1800	1990	3	1.24375
1104	38.8145345	-77.1382243	604	1520	1083	5320	1.793046358	3.5
1105	39.6476734	-77.697875	400	1204	621	2002	1.5525	1.662790698
1107	38.880404	-77.090704	595	1000	1400	2000	2.352941176	2
1108	38.827768	-77.049841	491	1340	1564	3639	3.185336049	2.715671642
1109	39.0637801	-77.0551095	781	1193	1445	2105	1.850192061	1.764459346
1112	38.8305113	-76.989934	540	540	1017	1017	1.883333333	1.883333333
1117	38.9482515	-77.4108108	558	894	1282	1532	2.297491039	1.713646532
1119	38.859007	-76.91979	375	1087	1095	2515	2.92	2.313707452
1123	38.532396	-77.319415	798	1108	1210	1489	1.516290727	1.343862816
1124	38.8708287	-77.2302542	502	1045	1764	2400	3.513944223	2.296650718
1125	38.978491	-77.341635	705	1513	1648	3480	2.337588652	2.300066094
1126	38.947261	-77.408134	877	1178	1404	1588	1.600912201	1.348047538
1127	38.854954	-77.110738	385	1383	1260	3194	3.272727273	2.309472162
1129	38.9199033	-77.0316086	576	750	2350	2350	4.079861111	3.133333333
1131	38.937805	-77.024238	501	1305	2715	3205	5.419161677	2.455938697
1133	38.9513152	-76.9248414	720	1300	1130	1409	1.569444444	1.083846154
1134	38.94948	-77.41814	535	1425	1357	2890	2.536448598	2.028070175
1135	38.876636	-77.112323	396	1002	968	2273	2.444444444	2.268463074
1136	38.907616	-77.000537	490	1147	1915	4040	3.908163265	3.522231909
1137	39.032378	-77.0480079	885	1490	1480	2535	1.672316384	1.701342282
1138	38.8648378	-77.0640437	485	1495	1378	3700	2.841237113	2.474916388
1141	38.8573366	-77.060389	431	932	1299	1799	3.013921114	1.930257511
1144	38.939317	-77.359605	772	1560	1300	1745	1.683937824	1.118589744
1145	38.9284253	-77.0350231	285	985	1525	1955	5.350877193	1.984771574
1146	38.652896	-76.882058	800	800	950	950	1.1875	1.1875
1147	38.8856577	-76.9533821	850	1032	862	1032	1.014117647	1
1148	39.014525	-77.492471	715	1375	1440	3285	2.013986014	2.389090909
1150	38.920213	-77.03293	475	1000	1600	1600	3.368421053	1.6
1151	39.091195	-76.844372	703	934	1379	1678	1.961593172	1.796573876
1155	38.8748458	-77.2076507	425	1200	825	1515	1.941176471	1.2625
1156	38.9484858	-76.972096	425	1350	1045	2770	2.458823529	2.051851852
1158	38.9484678	-77.0653097	275	1949	1515	3047	5.509090909	1.563365829
1159	38.9913961	-76.9341734	497	1584	599	4056	1.205231388	2.560606061
1161	38.917926	-77.045239	394	1000	1407	2895	3.57106599	2.895
1163	38.952036	-77.4044795	721	1306	1472	2251	2.041608877	1.723583461
1166	39.3397388	-78.7109597	690	1050	577	577	0.836231884	0.54952381
1167	38.9925304	-76.9337575	509	1408	929	1799	1.825147348	1.277698864
1170	38.868339	-76.91056	724	1333	143	1560	0.197513812	1.170292573
1171	38.9185562	-77.0375957	750	750	2000	2000	2.666666667	2.666666667
1172	38.2385233	-77.5358257	550	869	915	1150	1.663636364	1.323360184
1176	38.9903948	-77.016677	350	969	1435	1795	4.1	1.852425181
1177	39.043585	-77.050879	462	1443	1305	2150	2.824675325	1.48995149
1178	38.857131	-77.115253	462	1122	1026	1828	2.220779221	1.629233512
1179	38.9070596	-77.0452848	408	1145	1822	3930	4.465686275	3.43231441
1180	39.003338	-76.941885	1000	1400	700	958	0.7	0.684285714
1181	38.8746692	-77.1683952	612	1933	1690	3660	2.761437908	1.893429902
1183	39.030322	-77.131264	743	1504	1635	5005	2.200538358	3.327792553
1184	38.8579635	-77.1450254	559	1333	1300	2600	2.325581395	1.950487622
1186	38.861001	-77.060661	458	1338	1741	2790	3.801310044	2.085201794
1187	38.827757	-77.111093	425	1175	1255	2280	2.952941176	1.940425532
1188	38.9734458	-76.9919147	744	1044	1109	1499	1.490591398	1.435823755
1190	38.918955	-77.0443	390	845	1475	2421	3.782051282	2.865088757
1191	38.800332	-76.98824	572	1086	1069	1770	1.868881119	1.629834254
1192	39.0646479	-77.4494805	684	1347	1438	2674	2.102339181	1.98515219
1195	39.1236972	-77.1640707	516	1305	1525	2675	2.955426357	2.049808429
1196	38.8080904	-76.9664334	710	1070	1120	1700	1.577464789	1.588785047
1197	38.9345817	-76.863131	696	1400	975	1175	1.400862069	0.839285714
1201	38.923788	-77.20231	815	1677	1585	5000	1.944785276	2.981514609
1202	38.90754	-77.034185	330	728	1425	2154	4.318181818	2.958791209
1203	38.973253	-76.978763	700	1100	1145	1709	1.635714286	1.553636364
1204	38.958782	-76.924769	500	917	865	1260	1.73	1.374045802
1209	38.890355	-77.081299	544	2580	1941	3093	3.568014706	1.198837209
1210	38.918863	-77.033227	394	836	1875	3025	4.758883249	3.618421053
1211	39.0353445	-77.0500502	568	1185	1509	2250	2.656690141	1.898734177
1212	38.9364179	-77.0373027	425	1000	1249	2099	2.938823529	2.099
1213	38.8719147	-76.888856	1000	1400	1045	1194	1.045	0.852857143
1214	38.9836024	-76.8408507	845	1326	1205	2009	1.426035503	1.515082956
1215	38.758193	-76.807637	657	1053	1016	1625	1.546423135	1.543209877
1216	39.080897	-76.935866	755	1091	1520	2195	2.013245033	2.011915674
1219	38.847573	-77.083076	625	925	1150	1450	1.84	1.567567568
1220	38.7741698	-76.995011	542	827	1200	1935	2.21402214	2.339782346
1222	39.139247	-77.1987	592	1107	1500	1500	2.533783784	1.35501355
1223	38.860295	-76.949199	690	1296	1285	1879	1.862318841	1.449845679
1224	39.0140245	-77.1047216	280	1066	987	2059	3.525	1.9315197
1229	39.4340804	-77.3672917	833	1183	1289	1626	1.547418968	1.374471682
1230	38.84176	-76.93601	700	900	1110	1965	1.585714286	2.183333333
1231	38.988843	-77.031223	500	1000	1295	2290	2.59	2.29
1232	38.860668	-77.365025	589	1081	1504	4215	2.553480475	3.899167438
1233	38.855139	-77.118616	320	1310	1165	1875	3.640625	1.43129771
1234	38.869072	-77.081712	750	850	1410	1410	1.88	1.658823529
1235	39.071581	-76.841649	825	1060	1235	1520	1.496969697	1.433962264
1236	38.964671	-77.390287	596	1266	1345	2405	2.256711409	1.899684044
1237	38.8040451	-77.0499209	600	900	1535	1535	2.558333333	1.705555556
1238	39.1434388	-77.0470786	550	550	687	687	1.249090909	1.249090909
1239	38.801627	-77.050182	507	685	1295	1712	2.554240631	2.499270073
1241	38.5969601	-76.9490405	650	1631	1315	2750	2.023076923	1.686082158
1242	38.8536424	-76.8903621	590	590	856	856	1.450847458	1.450847458
1249	39.16516	-78.192866	685	1350	900	900	1.313868613	0.666666667
1250	38.9863046	-77.0962291	804	1319	2100	3190	2.611940299	2.418498863
1254	39.4144661	-77.4117144	675	1155	1136	1710	1.682962963	1.480519481
1256	38.996517	-77.0290723	550	1250	1400	2065	2.545454545	1.652
1257	38.9736817	-77.0152947	513	2100	1885	4986	3.674463938	2.374285714
1258	38.8756687	-77.0001026	385	1625	1831	5552	4.755844156	3.416615385
1259	39.0145429	-76.9748138	755	1290	1185	3078	1.569536424	2.386046512
1261	38.9560966	-77.0707385	400	625	1275	1786	3.1875	2.8576
1263	39.101124	-76.858058	630	900	1170	1400	1.857142857	1.555555556
1266	38.867005	-77.445053	749	1314	1342	4045	1.791722296	3.078386606
1267	38.9354946	-77.0570236	400	1110	1649	1850	4.1225	1.666666667
1269	39.180846	-78.1444548	720	720	950	950	1.319444444	1.319444444
1270	38.2436005	-77.5070077	807	1612	1273	2822	1.577447336	1.750620347
1271	38.9850321	-76.9572546	500	1410	1252	1752	2.504	1.242553191
1273	39.5848733	-77.8902967	650	800	560	733	0.861538462	0.91625
1274	38.999589	-77.026208	540	1564	1284	2310	2.377777778	1.476982097
1276	38.9350998	-77.0339708	525	1090	1275	1275	2.428571429	1.169724771
1277	38.854307	-77.140749	678	873	1374	1717	2.026548673	1.966781214
1278	39.0005917	-77.0081243	390	915	1298	1598	3.328205128	1.746448087
1281	38.8917537	-76.9519398	490	700	1264	1443	2.579591837	2.061428571
1283	38.868195	-77.27648	730	1435	1340	2250	1.835616438	1.567944251
1285	38.808896	-77.130395	680	1120	1242	1721	1.826470588	1.536607143
1286	38.9692415	-76.9626588	875	1236	1530	1920	1.748571429	1.553398058
1288	38.622765	-77.311659	689	1136	1085	1475	1.574746009	1.298415493
1290	38.90507	-77.0538	606	1928	2400	7355	3.96039604	3.814834025
1291	39.1448101	-77.1936539	687	1561	1250	2100	1.819505095	1.34529148
1292	38.841706	-77.070653	595	865	1274	1614	2.141176471	1.865895954
1294	38.807498	-77.141904	770	1080	1450	1910	1.883116883	1.768518519
1296	38.816646	-77.124953	550	800	1075	1630	1.954545455	2.0375
1297	38.896672	-77.045334	408	861	1530	2915	3.75	3.385598142
1301	38.888139	-76.952255	591	677	962	962	1.627749577	1.420974889
1302	38.8835605	-77.1019953	488	1445	1745	4580	3.575819672	3.169550173
1304	38.9284556	-77.0333555	445	1361	1820	3555	4.08988764	2.612049963
1306	39.144234	-77.227745	718	1174	1285	1815	1.789693593	1.545996593
1307	38.8829575	-77.1785573	775	775	1362	1362	1.757419355	1.757419355
1308	38.899393	-76.93762	1000	1200	1468	1468	1.468	1.223333333
1309	39.4380426	-77.5430544	728	1100	1630	3080	2.239010989	2.8
1311	38.761578	-77.441372	680	1282	1365	1870	2.007352941	1.458658346
1312	38.9017701	-77.0544575	650	850	1895	2095	2.915384615	2.464705882
1313	38.623917	-77.283873	777	1789	1420	3085	1.827541828	1.724427054
1315	38.988077	-77.096627	448	2103	1748	6550	3.901785714	3.114598193
1316	38.31535	-77.495305	863	1128	1079	1359	1.250289687	1.204787234
1317	38.808026	-77.0785359	610	795	1155	1575	1.893442623	1.981132075
1318	38.7944553	-77.188454	776	1230	1199	1945	1.545103093	1.581300813
1319	38.6242403	-77.2904694	739	1511	1480	2275	2.00270636	1.505625414
1320	38.556586	-77.319805	624	864	880	1335	1.41025641	1.545138889
